"Uniprot_ID","Protein_names","Gene_names","pVal","WT_Relative_amplitudes","Means","phase","peak.shape","period","X1.WT1","X2.WT1","X3.WT1","X4.WT1","X5.WT1","X6.WT1","X7.WT1","X8.WT1","X9.WT2","X10.WT2","X11.WT2","X12.WT2","X13.WT2","X14.WT2","X15.WT2","X16.WT2","X17.WT3","X18.WT3","X19.WT3","X20.WT3","X21.WT3","X22.WT3","X23.WT3","X24.WT3","logbase","CKO_logbase","CKO_means"
"Q9CWI9","40S ribosomal protein S23","Rps23",0.0165896970593894,0.187313706625535,225157.850844467,15,9,24,245270.101082171,230527.275194175,247728.46177675,251389.08501022,247664.214371622,252103.291793584,230734.338705197,207002.430729747,216075.701717634,216467.065581531,229152.525796047,222771.826157994,231956.125192971,220098.766947018,206055.937585131,204601.204175261,222037.392701557,211936.438466709,215181.105080659,220855.018870088,219939.962859919,223878.481035108,220419.303195377,209942.366240742,5.35248709462112,5.35338638746551,225624.56787124
"P62748","Hippocalcin-like protein 1","Hpcal1",0.0165896970593894,0.0662750875303306,358768.154486475,9,15,24,348487.554499402,340560.737529727,357198.886827602,365055.158580519,353662.318242333,356608.106506013,353120.140649967,354305.750261383,357567.805089545,367101.391789672,375828.176841623,376493.968139778,369804.41992279,365593.140750319,363701.636524572,352021.546727883,365683.403218704,353437.970130278,367889.89066435,361536.584837012,354602.450649896,349617.386399804,348706.397377461,351850.885514762,5.55481388658891,5.53723609443151,344537.179753943
"P62862","40S ribosomal protein S30","Fau;fau",0.00139598390014321,0.153001390927204,178459.841873578,9,15,24,188699.167578959,192153.068092156,192182.876441524,209577.55912618,181932.255896253,193083.939324046,171890.294901031,165668.662869654,172711.925127436,180017.578045017,185040.368336405,177960.946272828,175510.634312322,169403.024075786,168284.008877372,160593.314387903,180941.221871064,170025.1504191,172153.321045602,178018.894971522,177130.014883743,178720.929692372,173772.685949785,167564.362467822,5.25154050383846,5.15831221537384,143983.330599088
"P63085","Mitogen-activated protein kinase 1;Mitogen-activated protein kinase","Mapk1;Erk2",0.0300034072261701,0.0610919308404422,1078285.84627928,21,9,24,1050634.68247006,1062510.31683136,1038301.66348795,1092560.35989967,1061324.42998387,1091485.85408466,1070876.23520865,1087318.43431824,1047196.7980494,1026042.28018491,1036349.21654475,1071220.64760502,1059224.96825973,1091780.85181969,1094952.24624748,1085833.1547956,1100738.35615223,1083121.7872666,1097444.88979601,1090544.07033337,1101135.83430485,1104121.0863649,1129271.27076804,1104870.87592562,6.03273390464087,6.01744601516462,1040988.69981622
"Q561N4","Ubiquitin-conjugating enzyme E2 L3","Ube2l3",0.0260854257690105,0.0738649173816537,1873817.79732622,12,9,24,1958974.8368391,1852724.47242497,1918446.28836763,2004870.22396665,1908986.56401226,1967509.11113415,1852492.41344822,1842826.57949033,1872772.62337315,1885288.03469643,1850683.23676777,1937411.29299432,1821138.81403976,1893140.88639364,1794594.7613156,1830561.70125823,1852480.94640091,1805845.84506446,1890928.35572099,1856185.61901115,1872396.38969693,1809094.64869662,1838515.52234342,1853757.96837247,6.27272735951717,6.24236745438777,1747299.90938037
"P70340","Mothers against decapentaplegic homolog 1;Mothers against decapentaplegic homolog","Smad1",0.013634672189248,0.42630221374306,17267.0348410868,15,12,24,11067.7815339914,14513.0193729975,20225.4283617913,19434.1662270856,19628.9784643237,18482.0637975945,15066.8314356501,13063.3109028367,17895.6845693986,15957.0526452039,19188.835311754,17818.1098562441,18068.133232113,19093.5914284062,18475.1868116692,18911.1021445827,16118.4741358438,17531.6930088742,18965.4604522257,16199.6358966059,19882.5121999011,15318.0741162835,15527.7146973236,17975.995583384,4.23721776531984,4.22798042133667,16903.6472568338
"P70424","Receptor tyrosine-protein kinase erbB-2;Receptor protein-tyrosine kinase","Erbb2",0.0224624499677591,0.169132676829584,61921.3283207589,24,9,24,67662.7274261418,69985.5330508348,59708.176305769,61488.7672629931,59443.1907780669,61058.4104996517,67824.9366325338,63921.7715608544,60099.6177710405,59930.1440586474,58897.54900293,62290.641554592,62133.2796406949,60425.2341122834,62810.9849035115,63481.9295339339,59205.6561754759,63304.1042952326,57924.337800064,61047.4874906898,57951.1398093932,63546.7498939437,59535.9941416288,62433.5159973072,4.79184026415074,4.83264425221329,68021.1941919461
"P83870","PHD finger-like domain-containing protein 5A","Phf5a",0.0195177169789697,0.104190880285259,386082.138665775,9,15,24,411873.179089124,389036.319774922,402859.549283554,423123.252353791,396010.864188251,399705.316141722,393514.775505332,376028.805693823,397672.956454622,407272.740387409,402612.266251362,382025.378074576,369575.248448392,368718.139325901,385833.537050672,360702.456032545,393239.808183671,379513.32601151,393855.308362555,376960.635136993,372907.909134896,361308.397426123,356849.628069976,364771.531596885,5.5866797103049,5.56067372267183,363641.736236802
"P97333","Neuropilin-1","Nrp1",0.00606080900443545,0.0898867711308004,378398.591551601,24,6,24,363757.101099431,360844.772221917,391387.778934347,386651.232228551,375915.378745123,375394.197055801,399141.768070739,396586.040599027,374793.306176264,370930.870734086,364874.208301531,380323.062652713,377013.149415538,376493.928834397,393227.656493446,392102.360498042,368546.851447027,370814.271027762,362759.026133139,374676.892671785,381104.31517698,379619.527541291,375848.158982245,388760.342197249,5.57794951123265,5.77569085560278,596610.449415338
"Q78P92","Protein FRG1","Frg1",0.0123926619541394,0.124887216488028,185663.830775046,12,9,24,180841.893556852,187750.902248877,181213.063459048,195930.765562453,168800.346579242,181237.446351171,181167.38073597,174301.619655835,188187.892817241,192401.568054905,189142.90065709,195345.194056222,177281.121022287,189560.306413355,176983.26840243,186447.715928146,192564.698881277,193224.904185574,192023.429496863,190146.329657688,186214.490075983,182084.299808236,186491.456814629,186588.944179729,5.26872730694515,5.25324053264077,179159.785017
"P97384","Annexin A11;Annexin","Anxa11",0.0181997645551084,0.087603380698965,857414.866630394,21,12,24,826462.615207973,823500.567164138,803779.150496547,843984.038843362,847531.935761057,860272.587841616,844036.169472772,844848.998262262,863929.440264836,859606.31935327,859434.663391945,817467.604362043,854613.483545392,858005.144890261,890976.590749863,868881.061860652,866368.559851668,868227.616459141,834818.067548843,873607.387202166,896018.731248086,894409.977298443,896070.060437139,881106.027615971,5.93319100942837,5.81615439566231,654868.944590949
"P97454","Mothers against decapentaplegic homolog 5;Mothers against decapentaplegic homolog","Smad5",0.0229661882851438,0.250734869280636,41886.1986448138,12,6,24,39075.0729861777,48177.9075779981,43538.6917985164,43657.751497719,45984.577223536,36981.3439132539,36995.9080328049,39720.9889536297,43171.4784612967,45813.3028533675,43174.4225601175,44289.4495819208,48386.4711840993,41695.8366600234,45112.672975877,39819.094915164,40704.3916810332,41985.9446062525,38184.3291923208,43082.7252129654,40178.1756713408,38899.67209447,37636.079610499,39002.4782311483,4.62207094803149,4.58200646511849,38194.9956690201
"P99026","Proteasome subunit beta type-4","Psmb4",0.0132188394177487,0.100113203769473,592612.733201974,9,15,24,631830.26601777,581882.251898532,631591.163687446,621187.044877626,599921.64303696,594716.683517559,605227.427623528,564874.965461441,593470.826264926,600377.694000042,613865.768087085,578657.909960625,586548.616756396,565519.928852365,570718.815615279,565466.480246427,592152.071334973,588895.565377092,602054.114261453,577401.250308308,597422.56185834,577364.541198663,600786.359605349,580771.646999182,5.77277097873354,5.72056410217538,525489.572021958
"Q58EU7","Retinol-binding protein 1","Rbp1",5.25012265663407e-06,0.149336476927835,2038494.86402486,9,15,24,2045945.88233269,2082890.73507652,2185650.15174609,2253485.55502611,2022140.78214769,2087347.0874853,1965619.3504684,1953913.65309496,2000232.2724505,2156212.84168563,2090913.63247,2054446.18018693,2087387.21284718,2001257.89823983,1975820.648769,1898478.01131831,2032684.63903854,2026004.03740619,2168419.38025644,2002105.28477049,1969807.11271827,1894558.47734184,1968403.25059637,2000152.65912346,6.30930962158731,5.84293243655779,696518.147953018
"Q01279","Epidermal growth factor receptor;Receptor protein-tyrosine kinase","Egfr",0.0102529016227634,0.105374977999952,1570686.0317102,21,18,24,1613677.00385388,1612626.00578311,1631847.50174385,1545843.82020745,1532048.35235444,1491668.44609425,1635745.69438087,1581556.86555688,1603087.95684402,1564452.52794581,1479660.99640768,1495188.18986966,1547122.42578859,1532776.07360382,1618033.83294912,1641144.37572071,1545830.23163031,1571893.44120861,1523720.96095774,1578851.95149362,1544675.35338032,1607553.2692409,1609785.59628314,1587673.88774597,6.19608938152439,6.17725334594667,1504019.08066586
"Q01853","Transitional endoplasmic reticulum ATPase","Vcp",0.02463623544851,0.073079029850042,15533198.2581912,9,15,24,16905496.3361495,15649989.9523018,16444441.5746529,16637562.9260532,15985539.4482747,16215168.6288651,15584758.0262257,15112646.9161786,15603253.4281444,15662620.0121499,15728028.992001,15765912.4675332,15122097.356554,15202017.4467982,15076848.7906835,14685095.8649816,15258381.016918,15069952.4455358,15498483.33426,15175484.6906998,15201276.5158252,14943401.5910956,15171597.4516893,15096702.983018,7.19126088540528,6.93452543031351,8600534.26239123
"Q02819","Nucleobindin-1","Nucb1",0.0209779998520578,0.0453945253561506,1431583.9154685,9,18,24,1391558.75441696,1490283.22739789,1462259.52287954,1491448.46087917,1485759.06909302,1490322.12842023,1424213.37253699,1412184.18316186,1402099.47721448,1448272.04463313,1412390.36361829,1406139.77421426,1395797.35449466,1420687.6086523,1416654.43777725,1431598.11484894,1396632.37631211,1412203.18385075,1455276.69778656,1431431.94452894,1439485.23185547,1425324.07112938,1413907.46862662,1402085.10291513,6.1558168102387,6.17376408929729,1491983.73718727
"Q91YN2","Interferon-induced, double-stranded RNA-activated protein kinase","Eif2ak2",0.0254929843077914,0.153160670795595,240329.823564651,15,18,24,230628.667939258,226856.283284404,230759.091830133,225229.297037253,246827.926443298,235858.471729252,245701.340031806,234606.955527496,236973.5387752,239712.13978718,241397.001998254,244424.214364071,245550.178240628,264856.231106863,236459.752286962,253094.180885752,240009.466158577,230960.329035785,226037.470118733,255203.101989847,250710.068780141,239574.513958969,246327.454660276,240158.089581495,5.38080766762403,5.5393728452055,346236.497005846
"Q543F3","Calponin;Calponin-2","Cnn2",0.0276085043122318,0.123170374898405,1618957.44244118,24,6,24,1560742.74499954,1516863.64351717,1561121.76333887,1564033.92694768,1616433.58587702,1605950.89365974,1711220.30498369,1607766.22692318,1558775.29064259,1585128.01462576,1534624.16267438,1596049.83071197,1601208.71909947,1627890.0551471,1630118.11466287,1660712.06746022,1723616.74077283,1661696.94928651,1705415.40605708,1582034.61775413,1668286.72439308,1568220.78603525,1686467.69734909,1720600.35166907,6.20923543259779,6.3954408405238,2485654.94592485
"Q08122-4","Transducin-like enhancer protein 3","Tle3",0.0303683234387183,0.103782962238641,138638.488233073,3,15,24,143800.87268916,136942.516479599,143469.112725946,139937.421589237,137655.655664426,136747.267015748,139770.49887236,139563.534432626,144126.217328566,138077.437573388,137919.077092924,142617.576909295,141522.144386884,138766.273500145,140644.723335071,131094.405065765,143716.716789624,142191.960043103,142946.27400725,138989.547973031,131238.604183373,134662.068503046,134177.325681233,126746.48575195,5.14188381401909,5.12890503934142,134556.61071349
"Q148P2","3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial","Oxsm",0.00174771637491158,0.105340383381579,137611.556616974,21,6,24,131638.076243178,132478.683793287,137842.527021437,141375.957512089,140387.285460286,139802.373222947,142582.624304908,141895.724218898,130033.010260014,131855.420241113,130280.536591185,140990.256181701,137714.025565267,131086.00964499,144199.490189579,142601.03991747,130220.595010691,141670.091855639,135762.13363584,134857.242335225,141067.98101358,138519.883685737,145276.517414636,138539.873487674,5.13865490747674,5.12079548872016,132067.357643879
"Q14C51","Pentatricopeptide repeat domain-containing protein 3, mitochondrial","Ptcd3",0.0026447923761572,0.105586820248487,203966.38663922,3,15,24,213213.053712639,208386.910332447,206425.166811182,206116.030847413,212217.409540108,194470.863659762,205601.016065187,209043.824288563,204785.298122875,209324.995759954,208218.057716228,194473.948475484,196325.158497372,190011.634098245,195409.719651623,196158.646674088,209469.060536262,205021.027311192,201859.116021573,203438.257138997,199837.20756136,203009.06156094,212934.621196751,209443.193761043,5.30955860223025,5.3631088607173,230732.547290043
"Q2PZL6","Protocadherin Fat 4","Fat4",0.0242708387606171,0.0969674907350248,679288.059151855,24,12,24,643272.491582337,661874.090922174,657294.170363006,639720.749451613,654133.876162833,650906.250648479,678105.699443856,701969.012301678,691866.81879485,707327.608798503,657741.869397733,660904.269441659,695809.61347384,678911.349056254,712366.540888564,726373.525974503,702363.128778348,695506.637635437,686030.153823486,671408.970611105,686498.352508621,677691.453219013,679589.507041954,685247.279324674,5.83205398042315,5.92284607150622,837232.486329905
"Q3TAA8","Phosphatidylinositol glycan anchor biosynthesis class U protein","Pigu",0.0408810211667431,0.416454096656342,27388.480189227,21,15,24,24863.493029659,26437.5480325142,26303.5673196132,24405.553946927,24170.5879173841,24252.0311200067,27173.9848044028,27789.5752468859,29426.4770746356,29222.5316093897,27584.7381720293,26135.3944457987,30036.943858999,30624.6449154447,34651.5265819025,30409.369329948,24952.1734449473,25530.9169515328,22706.4253941083,26308.7806184525,25138.0884404611,29579.5609794363,28503.7836477259,31115.8276592434,4.4375679335411,4.43070163310319,26958.8668104029
"Z4YJY0","BRISC complex subunit Abro1","Fam175b",0.0244532466765482,0.100217644336443,126568.12916579,24,6,24,121505.433860418,123676.585140021,122627.622468326,127201.205099663,124873.118099891,127928.645801871,121087.327961978,129949.925297316,122776.652337361,125590.402368293,124474.316608512,128862.324012879,125965.104802133,127062.348268846,132061.776633155,131012.802742896,125381.857594444,120702.47434747,127314.218772705,130774.433190684,128337.203636461,132115.625802809,127386.483888765,128967.211242059,5.10232436073693,5.03839762796799,109244.008651518
"Q3TIX9","U4/U6.U5 tri-snRNP-associated protein 2","Usp39",0.00243116288271399,0.198081149774223,246892.393617332,18,12,24,237845.283903021,250482.699690692,246964.094508804,245415.559656679,241174.080035224,250096.815233489,258704.504653079,254380.665966752,244198.46233231,217878.825928509,246197.470048337,246287.008566195,259595.769613525,263748.90840746,261121.826966332,257060.044304471,227176.318523386,234710.437917919,232998.521982985,247843.224477569,238502.374194659,272851.446393989,241621.134934999,248561.968575587,5.39250771017938,5.38960215842367,245246.127466186
"Q3TJG6","Prostaglandin E synthase 3","Ptges3",0.0068489271824314,0.0740046929085118,1080052.99594015,9,15,24,1123274.23177387,1051147.02121484,1102724.64437991,1126047.65735323,1089849.3922868,1098231.83067692,1061578.34478403,1031144.69986676,1078125.26862447,1082320.53466939,1099428.08726404,1081817.27897911,1074536.9185064,1063313.94312693,1071467.59265392,1060498.85897855,1099527.64875432,1089247.99721343,1090205.54427211,1083191.90775281,1091348.22169062,1021420.1006835,1072683.97684799,1078140.20020961,6.03344506593111,6.08772497311922,1223840.92864549
