"Uniprot_ID","Protein_names","Gene_names","pVal","WT_Relative_amplitudes","phase","peak.shape","period","X1.WT1","X2.WT1","X3.WT1","X4.WT1","X5.WT1","X6.WT1","X7.WT1","X8.WT1","X9.WT2","X10.WT2","X11.WT2","X12.WT2","X13.WT2","X14.WT2","X15.WT2","X16.WT2","X17.WT3","X18.WT3","X19.WT3","X20.WT3","X21.WT3","X22.WT3","X23.WT3","X24.WT3"
"Q9CTE8","Dolichyl-phosphate beta-glucosyltransferase","Alg5",0.0236101103046268,0.184276199259511,24,15,24,193750.604720199,214365.356132838,201258.790524832,164659.432388802,173436.07691783,171781.650656657,200303.446402737,203817.780316787,198564.81228017,188134.759270724,189971.118623367,186110.647070199,202443.596518795,203684.129652627,206209.332171473,209517.502899339,203801.265571029,209383.299799919,195600.746989449,206741.543071799,187658.601273095,212843.891137168,210231.800199007,210311.39780781
"Q9CX60","Protein LBH","Lbh",0.0419559997041156,0.156398691198004,18,9,24,62280.0468021356,66447.5489286797,70218.2082581479,70639.5581413181,70046.0038071818,72397.7500570125,67046.2627985682,74706.3560910538,65610.8194134627,72356.9192189666,73071.3072928191,77825.676815735,74592.4319537875,80552.0795435959,76110.444442649,71035.4693404495,74958.4694696806,77997.6024578492,75704.8867404573,77740.2199933661,80275.3558676331,80740.2269286311,77670.8833245568,76818.3581104648
"Q9CYZ6","Uncharacterized protein C19orf60 homolog","2810428I15Rik",0.0382755211438108,0.231094525452389,9,12,24,65505.9323685738,74794.2673520809,70932.0489107863,76401.7202765307,76181.1555887009,70066.1441234317,60975.2210173371,69415.0255366745,75025.4359299955,70199.2212684058,74335.7266033152,69795.5915182351,73128.0689938457,65421.9049681953,69309.8644944101,62771.4586497879,64362.9239746215,65075.7230079746,66163.6144038252,63559.0318084668,65155.9801631423,60610.3000416659,60966.868880648,57903.9069658094
"Q9CZ52","Anthrax toxin receptor 1","Antxr1",0.00753381990067454,0.188732017708379,24,9,24,87448.6550577554,90823.933096117,93150.7149493895,92917.0545519956,94270.0724173506,87363.5151819662,96147.8367116775,104607.989029183,93125.5547205417,98818.4656112897,92937.7530683724,102459.709638995,98214.8256979248,102869.797138437,108904.746312394,108415.541265875,103155.239134179,102951.560449058,92332.7073312967,101036.246627172,98308.9036791065,102253.809168214,101801.718823548,105149.863057108
"Q9CZH3","Proteasome assembly chaperone 3","Psmg3",0.0231815048497708,0.157414613294552,12,15,24,45231.8247410506,49725.2331678414,46485.1286902739,48780.851075893,50811.3507726637,46369.173824187,49496.1484390522,47608.430113683,47622.3518323774,48455.33906353,48992.5182390561,51498.8567220845,48517.652989371,45462.8837086604,43510.6244963934,47725.5414768155,46832.316689166,44985.3715903359,47405.8810814904,49286.4215447012,48380.1180289478,48447.0573511336,46945.0122685094,43741.2098554714
"Q9D023","Mitochondrial pyruvate carrier 2","Mpc2",0.0286263233967863,0.209865689936905,24,12,24,85975.1025670409,89933.6484979914,89924.3586972941,82929.5894262581,78541.2146303613,79858.4617387091,88395.3234390349,89744.0335589582,82419.2704400741,84146.7313871025,81668.7950590893,79771.5471100948,88994.929439945,84891.6609971544,96139.4638774314,99480.3295960884,87276.4267082058,85782.2385322739,83660.5400248956,96193.9668036078,86963.4803478422,95281.110050126,95036.3407432518,96288.4161834257
"Q9D0P0","Emopamil-binding protein-like","Ebpl",0.00128343773088645,0.447988822515822,3,12,24,26784.7385278384,27772.978553024,25992.3019656464,22957.1857581893,22769.4418456993,22229.7982865774,24489.6190107313,25361.7521959845,27411.2073629666,26219.8257606613,26625.2789371362,18969.7978082992,21391.8214879932,26276.2021672632,29390.7859711279,25181.9253073004,24427.4174091894,24398.217559703,24416.3211918335,24045.9677876101,22907.0930660148,24864.8845860602,23517.2674481052,24111.3020089394
"Q9D1M7","Peptidyl-prolyl cis-trans isomerase FKBP11","Fkbp11",0.00112337168093858,0.219789345306426,24,12,24,306943.37965557,336881.173888964,305258.853762717,277358.276696935,280065.734744846,272346.262622092,310104.885843615,326852.94164462,298736.004758724,286154.52622288,283685.116539761,270327.504964843,298263.248246195,292425.802249343,314457.735208339,309111.759217242,285101.203282159,294560.547415695,285628.564169263,284512.777548114,266206.745125158,302034.354469676,293618.345836499,294166.592262196
"Q9D281","Protein Noxp20","Fam114a1",0.0138361819979684,0.10366352955447,9,15,24,925790.024277228,912015.352370834,945704.411906513,963582.7120012,929274.58324998,938984.333394143,923709.656787746,933398.718949894,950940.485326313,941252.611577554,945490.991319308,952722.20510515,919783.183366063,902804.214555755,917360.838619821,903193.004897487,949958.377102913,883811.114427781,980048.467441052,914985.878640209,936041.007555974,868621.985661448,905120.989123529,876512.08942538
"Q9D379","Epoxide hydrolase 1","Ephx1",0.00184005745297909,0.296346463581196,24,12,24,3865235.09418461,4636321.03574512,3866967.28988572,3532336.34057689,3456031.48972234,3660763.57123383,4084629.85317725,4530607.47479451,4075719.491775,3790982.4790169,3834202.63982167,3724772.229486,4149768.27955399,4197388.30609412,4249803.74237786,4488093.29081505,4038191.58654655,4155672.79537905,3581445.27997757,4001863.42799149,3738100.97307038,4262766.00494596,4111279.88174174,4158520.25859498
"Q9D6N1","Carbonic anhydrase 13","Ca13",0.00409036366462955,0.192023892158444,9,15,24,37553.7319945435,37665.6196591254,38356.2907695112,38181.2376798443,39350.9119787922,37875.0999732609,36018.9413827941,35559.2338012056,39174.2317886284,41229.8323067944,39664.9144686344,37983.7545769884,40102.1790097092,36742.221081324,36015.8776096672,36244.8642941423,34091.0787860159,39755.124931072,40780.1997485545,34525.6265574034,40754.3721792219,33746.5831162293,38362.062247654,32068.2828221139
"Q9D6U8","Protein FAM162A","Fam162a",0.0125104247274232,0.17105537834295,24,12,24,311858.946267926,326423.221136313,318893.539467097,273865.536256629,283761.608820479,270930.702347095,305794.454308265,299862.422883265,292790.766774681,283090.076043395,265004.583212738,260795.310230391,278646.63607843,274917.912184128,302335.449415298,308796.916674866,279823.707218473,284789.654678136,269582.212886947,292784.503740583,276160.923293407,292860.07670021,299177.773537347,296572.107900781
"Q9D6W8","Uncharacterized protein C17orf59 homolog","",0.0153107921900959,0.134898983614432,18,9,24,27322.5924268627,28265.2513161183,28725.6422927828,29886.8535137864,29722.2769655162,28126.8028183446,29121.1327417639,29429.2027421572,28427.5666741952,27145.0763110842,29005.436401406,29704.2706924188,30858.0491182711,29778.5569318709,29005.4474175853,28747.6110235673,27125.7072349465,28982.9034551017,29016.1277908641,28755.9556021057,28122.3885329253,30362.1127865782,29325.1420647063,31166.2492884421
"Q9D6X6","Serine protease 23","Prss23",0.0329289333961039,0.256479654180099,24,12,24,439121.845584485,471685.720776393,452843.411794468,371706.677938344,414568.718315209,421506.329097576,494774.519622492,523220.84766831,503684.512581714,441415.684199448,507518.030161677,460778.163859447,529651.665577567,559694.615478768,568708.780419348,601644.132861146,535395.917385292,536690.600688219,499887.628829262,515259.554730769,485230.493075341,584535.069365591,543273.901201878,560499.635468403
"Q9D6Y7-2","Mitochondrial peptide methionine sulfoxide reductase","Msra",0.014045016881358,0.251338175450563,15,15,24,35916.8552177747,34664.7664072286,34078.0376023499,33782.753372221,36574.7759835592,33646.5999052596,35366.3760896646,36303.6149633795,35356.3884846305,35316.3514369565,39133.6603208741,38770.6575929867,41814.8515804331,36328.1027073334,37694.2364895131,35509.8931192732,35526.883196413,31128.3826351546,35464.9800249576,33499.9555842813,37692.4478236788,37969.877134332,36210.7079923562,37398.8004092789
"Q9D7W5","Mediator of RNA polymerase II transcription subunit 8","Med8",0.0354151654569402,0.20036855110346,12,9,24,39924.0741824095,40519.5712222906,42979.6035983106,45540.8394340476,42390.1304905431,42764.3039048221,39110.5011614788,42221.5871033288,41603.4416685868,46304.4678504649,41697.2731955514,39984.0523527877,42159.3100256236,38399.1195863723,39911.0401976725,42547.1683180597,39716.322988768,41146.6451704124,41818.7909873957,43939.4038795884,42731.7741875929,41791.5408980127,38826.8010321523,41647.303272278
"Q9D820","Prolyl-tRNA synthetase associated domain-containing protein 1","Prorsd1",0.00349047629434488,0.152404630029128,12,6,24,135226.64547856,146218.353935467,137168.618663561,152215.194922711,135533.33736563,136064.350356261,132726.499156938,137425.734440445,139597.096154901,136042.513208358,151416.084363006,145973.274026164,141299.935378064,133765.612270439,134829.489579555,128718.855584354,136547.334736988,134945.737401604,144755.279575449,138186.939617961,135941.535691005,133075.123149579,136833.808926591,143847.846497658
"Q9D823","60S ribosomal protein L37","Rpl37",0.0120206432818605,0.406589952154621,3,18,24,210454.645868351,228498.488135107,231125.372976175,241034.544678671,222422.829017761,219148.353943681,174453.84582838,190403.017949574,213165.972409956,210305.438532219,193761.122108169,162801.871635258,182803.218517524,179104.665630486,195876.998079088,185309.21936033,242459.832339303,207495.99533102,197376.236505509,193106.104730148,195922.285537691,176499.514387044,152595.853647654,171299.206861766
"Q9D8C4","Interferon-induced 35 kDa protein homolog","Ifi35",0.0463630096995417,0.222841144003061,15,12,24,271877.507806021,258422.334161588,274547.73805293,279563.942160347,279166.46784453,277994.115952174,287840.13077739,272790.364191459,260277.868170442,317765.704783811,267678.9711193,272333.928040169,319929.709414804,279150.660648444,273031.191243561,264791.20657172,273855.744861307,295959.095349147,265891.509975728,301581.077345475,287298.682395574,288792.079958425,278021.199751229,298593.105603737
"Q9D8V0","Minor histocompatibility antigen H13","Hm13",0.00190350770997836,0.306511875530212,24,12,24,346030.807777741,414377.56792861,366024.823824923,358288.433888928,327661.690493258,368123.140028176,378670.386174547,444993.013789677,407471.785865059,377602.677560924,379891.015724104,353553.948766006,423213.818059247,403565.561462516,422836.622036741,451008.01656613,407644.746669138,416463.002896306,370684.938583447,400249.661082227,385527.367404847,433694.645307466,419479.32668698,433228.499525936
"Q9DBN4","Putative monooxygenase p33MONOX","P33monox;4833439L19Rik",0.0047789680972748,0.255992827147756,6,12,24,78940.0182492896,85695.9396153243,81620.2437388041,84097.6224605736,80732.1519738001,80728.9386082975,79535.1825843746,81576.4880816894,81359.4015848869,79418.6606253297,78128.3126243564,80199.9907815313,77943.5839887511,72250.2094816547,72656.7660604411,76002.6132600139,79775.618755148,91138.1847097974,79117.8216310492,74968.7672385735,76624.1918281376,72891.105798707,75266.3228493002,76056.2428783003
"Q9DBS1","Transmembrane protein 43","Tmem43",0.0108689274037544,0.234239590808308,24,12,24,894266.88339442,988207.455422041,962612.817909566,802498.139274801,855630.568762087,806262.417689036,973026.137774031,961620.233239926,861895.202451711,837145.310378644,795031.593089142,801165.945720287,845842.506304032,905672.052764529,958457.078458268,1011185.96969295,896715.443914427,950807.228308553,833351.281943368,962129.768397077,856390.553942056,1036878.57267592,940850.255978438,971310.336746643
"Q9DCE9","","Igtp;Ifggd1",0.0420975344070386,0.222711282988334,15,18,24,172244.608850191,181760.205656273,180212.519260851,177613.673453874,192012.650189241,177327.124671696,199496.765033086,198842.146441253,175396.330171233,176828.469966195,188111.455089325,172927.518329196,186970.921187651,206450.19147192,192943.317765947,187095.313176086,186839.941655438,179678.349749499,166128.239546375,203847.416024221,201752.746556705,186098.886946265,182508.6499729,180450.734255677
"Q9DCG2","CD302 antigen","Cd302",0.0161331718268191,0.214558407083596,24,9,24,81688.5780093178,86723.6471013011,83457.5350442005,78630.557708255,80140.7333270217,79399.2069771499,84432.2027239224,86330.5768050155,79404.8103851179,83528.0503156748,73570.8098512428,83708.7951678547,83189.3388035449,86158.1288638068,86335.6352701989,93406.8016989534,83512.5692098152,80329.7282397817,83269.8545857007,85023.4508997309,76651.1244349889,84332.3986560179,81619.1222351855,86818.8068146547
"Q9EPE9","Manganese-transporting ATPase 13A1","Atp13a1;mKIAA1825",0.00392479093403583,0.178155456676529,24,12,24,603082.489648567,656753.473176506,647084.531426641,562729.173655612,565305.180305531,557658.939520769,636633.157343029,649798.871909511,606485.699897489,576803.067356624,591861.257069169,566812.107632726,614028.703640057,617165.697306509,633516.007440009,653248.444601204,598476.609644135,609231.51539431,564189.015083517,610852.284872431,581216.72075751,633266.32413255,634133.174967908,616648.636171293
"Q9EPK2-3","Protein XRP2","Rp2",0.0217330960414286,0.170209109323829,3,15,24,189533.597000366,195275.933173196,187530.790841451,181330.535649283,180753.13713602,180723.435106692,199053.688318052,180645.129203877,185289.465784176,182936.840822478,165401.351720345,171469.704828061,179897.434357269,172693.286866799,179201.68225469,179770.508744491,187900.040038778,185328.531466416,169903.741701975,175405.89411232,172421.972747848,168362.66928211,169214.744325138,180840.785815682
"Q9ES34","Ubiquitin-protein ligase E3B","Ube3b",0.00546559556590516,0.239730032811793,21,12,24,28456.0194013867,30297.7760898957,29607.89755852,30213.4234120922,30237.6118932489,28404.0769367419,30763.6443383375,32561.566043418,28840.4787048132,28177.8122386217,25323.9176877061,25002.6830146094,29761.944536661,26172.1412089023,30809.1978833117,28262.9009505658,30158.0747260667,28258.4776353288,29585.3795780756,30201.3924070405,30642.150409013,30650.0697651725,32365.8550434083,30676.5248568289
"Q9ESX5","H/ACA ribonucleoprotein complex subunit 4","Dkc1",0.0456579996780082,0.159302353948198,3,15,24,578757.32174202,521278.417377607,542750.73452087,573111.298783262,539545.897216531,522511.763891489,546616.012377359,523730.850435012,556055.549224064,598248.25192849,536752.402419379,539870.831745489,524736.882559424,528132.890020358,516569.559547957,524323.777847613,540571.935580004,540047.301884061,487639.338268711,507049.968751815,509776.634312813,507160.946789169,513124.86250439,528965.440792479
"Q9JJ06","Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1","C1galt1",0.0331189069089036,0.240016735683988,21,12,24,20093.9266239789,20161.9080331015,22907.8717104567,19490.8182893018,20666.3661887028,20309.4241445849,23817.4004932764,23570.727867734,23203.0109980696,21741.9296780045,20651.6320147761,20825.7466247409,23835.8163296746,21505.5237843512,23336.9391358852,22888.0585889961,20243.4764572467,20938.5543658038,18405.9001899022,22318.8799070011,21859.2309108299,22946.7382131596,21575.1183913933,23304.4486727959
"Q9JMA2","Queuine tRNA-ribosyltransferase","Qtrt1",0.00536532498254123,0.134326948808235,6,15,24,59822.9171068123,61829.2565281876,59744.4455253676,62098.4537062943,61747.2108521575,58377.3997894458,55669.7730743261,60211.7857208895,59462.9276905378,62752.5366521352,62282.355064664,58340.4104045827,57981.2750356844,58704.364308653,59201.0247508515,58088.2298242229,61135.8706986065,63198.4174572024,57528.862708826,59057.8668067749,59299.0927710476,61822.6054107638,58374.6739117916,58749.5218185008
"Q9R099","Transducin beta-like protein 2","Tbl2",0.0232773237742961,0.129399037042728,24,18,24,236127.378857779,247068.112705594,233858.429687857,227529.969046616,225416.296069415,218517.79967777,238193.977790368,242793.459229303,230637.971767716,230594.160904772,213977.103154946,217671.12176011,221860.13769588,218965.18121234,228602.016324683,235755.984719947,237243.699297535,225924.420647061,228126.987630253,231503.574052313,232600.734388858,230788.974609278,235876.993847541,228371.615771727
"Q9WTK7","Serine/threonine-protein kinase STK11","Stk11",0.00353861237758956,0.128062211317256,21,6,24,59909.2010660644,63729.1854095991,63205.7206456442,62468.1912430356,65983.9938015953,65865.7660666304,69577.1545592997,67689.3700892315,63454.1080395697,61929.0851502754,64836.7234993127,64488.9467725466,67602.9561697812,64870.0275415702,66206.2882199246,62281.2843028341,60484.5148417247,64972.9013143682,61713.5058335922,64791.4836819099,63576.902809751,67382.0072012755,62901.8934896602,63842.0100426167
